longitude;latitude;desserte;station_id;nomgar;nb_trains;tps_mini;tps_moy;tps_maxi;gares_iden;nomgar_triee;longitude;latitude
 2.95490495395;48.8104568654;P;;GUERARD-LA-CELLE-SUR-MORIN;1;52;52;52;158;ST-CHERON; 2.12562406471;48.5510659295
 2.99367704271;48.8084838608;P;;FAREMOUTIERS-POMMEUSE;1;56;56;56;154;LE MEE; 2.62437022149;48.5395410852
 3.26836405542;48.5389813505;P;;CHAMPBENOIST-POIGNY;1;85;85;85;169;SERMAISE; 2.06930467364;48.535818438
 2.88807520905;48.614132529;P;;MORMANT;1;40;40;40;149;DOURDAN-LA-FORET; 1.99516102205;48.5356812227
 3.0076430205;48.9982908508;P;;ISLES-ARMENTIERES-CONGIS;1;63;63;63;163;PONTHIERRY-PRINGY; 2.54416942212;48.5352291513
 3.04239096613;48.8139544761;P;;MOUROUX;1;61;61;61;159;DOURDAN; 2.00935340436;48.5336890577
 3.08197683328;48.807682468;P;;COULOMMIERS;1;65;65;65;155;BOISSISE-LE-ROI; 2.57243014642;48.529621652
 2.85455436676;48.8824456043;P;;COUILLY-ST-GERMAIN-QUINCY;1;47;47;47;237;STE-COLOMBE SEPTVEILLES; 3.25587936665;48.529443777
 2.90625105412;48.8595517154;P;;CRECY-EN-BRIE-LA-CHAPELLE;1;53;53;53;157;MELUN; 2.65543511941;48.5272996156
 3.30302094313;48.5555689067;P;;PROVINS;1;89;89;89;168;LARDY; 2.25496620589;48.520487945
 2.82595185813;48.8910013291;P;;MONTRY-CONDE;1;44;44;44;236;VOSVES; 2.59906019303;48.5151641545
 3.01238097029;48.5616688488;P;;NANGIS;2;46;47;49;148;CHAMARANDE; 2.21533857263;48.5141895112
 2.37609203103;48.8437392702;R;;PARIS LYON;0;0;0;0;95;LONGUEVILLE; 3.25183365032;48.5120820616
 2.7512232578;48.4872125272;R;;FONTAINE-LE-PORT;1;38;38;38;134;LIVRY-SUR-SEINE; 2.67893263162;48.5102248358
 2.79950198548;48.4062230959;R;;CHAMPAGNE-SUR-SEINE;1;49;49;49;122;LA FERTE-ALAIS; 2.35232976281;48.4858249559
 2.81561361025;48.382213779;R;;ST-MAMMES;1;53;53;53;125;BOIS-LE-ROI; 2.69200423685;48.4754814692
 2.73965869863;48.336432588;R;;MONTIGNY-SUR-LOING;1;58;58;58;118;ETAMPES; 2.159545758;48.4369878642
 2.94196001502;48.3795148208;R;;MONTEREAU;3;56;59;62;146;BOUTIGNY; 2.37594889227;48.4350448741
 2.67893263162;48.5102248358;R;;LIVRY-SUR-SEINE;1;33;33;33;131;VULAINES-SUR-SEINE-SAMOREAU; 2.75306127149;48.4305830642
 2.7263974999;48.4157333431;R;;FONTAINEBLEAU-AVON;3;40;41;42;121;ST-MARTIN-D'ETAMPES; 2.14523633733;48.4273872303
 2.73520526089;48.1815785147;R;;SOUPPES-CHATEAU-LANDON;1;74;74;74;114;FONTAINEBLEAU-AVON; 2.7263974999;48.4157333431
 2.76410387442;48.3942736902;R;;THOMERY;2;45;46;47;123;CHAMPAGNE-SUR-SEINE; 2.79950198548;48.4062230959
 2.69241057838;48.3326573272;R;;BOURRON-MARLOTTE-GREZ;0;0;0;0;115;THOMERY; 2.76410387442;48.3942736902
 2.68552486262;48.2677997607;R;;NEMOURS-ST-PIERRE;2;47;56;66;116;VERNOU-SUR-SEINE; 2.84243337792;48.3864935775
 2.69506945051;48.4870890563;R;;CHARTRETTES;0;0;0;0;132;ST-MAMMES; 2.81561361025;48.382213779
 2.69200423685;48.4754814692;R;;BOIS-LE-ROI;2;34;34;35;133;MONTEREAU; 2.94196001502;48.3795148208
 2.76047751357;48.4424626493;R;;HERICY;1;43;43;43;119;LA GRANDE PAROISSE; 2.89701850984;48.3787900979
 2.75306127149;48.4305830642;R;;VULAINES-SUR-SEINE-SAMOREAU;0;0;0;0;120;MORET-VENEUX-LES-SABLONS; 2.79999214112;48.3777306657
 2.84243337792;48.3864935775;R;;VERNOU-SUR-SEINE;0;0;0;0;124;BUNO-GIRONVILLE; 2.38697281204;48.370392868
 2.89701850984;48.3787900979;R;;LA GRANDE PAROISSE;0;0;0;0;147;BOIGNEVILLE; 2.37906962449;48.3423603551
 2.70347695675;48.2303740869;R;;BAGNEAUX-SUR-LOING;0;0;0;0;117;MONTIGNY-SUR-LOING; 2.73965869863;48.336432588
 2.79999214112;48.3777306657;R;;MORET-VENEUX-LES-SABLONS;3;48;49;50;126;NEMOURS-ST-PIERRE; 2.68552486262;48.2677997607
